,AIRPORT,AREA   CITY,AREA   CITY AND COUNTY,AREA   CITY AND COUNTY SEAT,AREA   CITY TOTAL,AREA   CONSOLIDATED,AREA   CONSOLIDATED CITY-BOROUGH,AREA   CSA,AREA   DENSITY,AREA   ESTIMATE 2018,AREA   ESTIMATE JULY 2017,AREA   FEDERAL CAPITAL CITY AND FEDERAL DISTRICT,AREA   HOME RULE MUNICIPALITY,AREA   INDEPENDENT CITY,AREA   LAND,AREA   METRO,AREA   METROPOLITAN CITY,AREA   RANK,AREA   STATE CAPITAL,AREA   STATE CAPITAL AND CITY,AREA   STATE CAPITAL AND CONSOLIDATED CITY-COUNTY,AREA   STATE CAPITAL CITY,AREA   STATE CAPITAL OF CONNECTICUT,AREA   SUMMER DST,AREA   TOWN,AREA   URBAN,AREA   URBAN1,AREA   URBAN2,AREA   WATER,AREA CODE,AREA RANK,BIOREGION,BIRD,BOROUGH,CHARTERED,CHARTERED CITY,CHARTERED TOWN,CITY AND COUNTY,CITY CHARTER,CITY FLOWER,CITY OF ATLANTA,CITY STATUS,CITY-COUNTY CONSOLIDATION,COMMISSIONED,COMMUTER RAIL,CONSOLIDATED,CONSTITUENT COUNTIES / BOROUGHS,COUNTIES,COUNTRY,COUNTY,COUNTY ROUTES,COUNTY SEAT1,COUNTY SEAT2,CSA,City,DEMONYM,DISTRICT,ELEVATION,ELEVATION MEAN,ELEVATIONLOWEST,ESTABLISHED,ESTABLISHED TWICKENHAM,ETHNICITY   ASIAN,ETHNICITY   BLACK,ETHNICITY   HISPANIC,ETHNICITY   SUMMER DST,ETHNICITY   WHITE,EXPRESSWAYS,FIPS CODE,FIPS CODE 0,FIRST SETTLED VILLAGE,FIRST SETTLEMENT,FLOWER,FORMALLY INCORPORATED TOWN,FOUNDATION,FOUNDED,FOUNDED AS,FOUNDED BY,FOUNDED:,FOUNDING,GDP,"GDP CITY, 2015",GEOCODE,"GMP METRO, 2017",GNIS  FEATURE ID,GNIS FEATURE ID,GNIS ID,GOVERNMENT   ACTING MAYOR AND VICE MAYOR,GOVERNMENT   ADMINISTRATOR,GOVERNMENT   ALASKA HOUSE,GOVERNMENT   ALASKA SENATE,GOVERNMENT   ALDERMEN,GOVERNMENT   ASSEMBLY MEMBERS,GOVERNMENT   ASSEMBLYMEMBER,GOVERNMENT   AUDITOR,GOVERNMENT   BODY,GOVERNMENT   BUSINESS ADMINISTRATOR,GOVERNMENT   CA ASSEMBLY,GOVERNMENT   CA SENATE,GOVERNMENT   CHIEF OF POLICE,GOVERNMENT   CITY ADMIN.,GOVERNMENT   CITY ADMINISTRATOR,GOVERNMENT   CITY ATTORNEY,GOVERNMENT   CITY AUDITOR,GOVERNMENT   CITY CLERK,GOVERNMENT   CITY CONTROLLER,GOVERNMENT   CITY COUNCIL,GOVERNMENT   CITY COUNCIL MEMBERS,GOVERNMENT   CITY MANAGER,GOVERNMENT   CITY MAYOR,GOVERNMENT   CITY PROSECUTOR,GOVERNMENT   CITY SOLICITOR,GOVERNMENT   CITY TREASURER,GOVERNMENT   CITY-PARISH PRESIDENT,GOVERNMENT   COMMISSION,GOVERNMENT   COMMISSIONERS,GOVERNMENT   COMMON COUNCIL,GOVERNMENT   COMPTROLLER,GOVERNMENT   COUNCIL,GOVERNMENT   COUNCIL CHAIR,GOVERNMENT   COUNCIL MEMBERS .MW-PARSER-OUTPUT .NOBOLD{FONT-WEIGHT:NORMAL}BY DISTRICT NUMBER,GOVERNMENT   COUNCIL PRESIDENT,GOVERNMENT   COUNCILMEMBER PLACE 1,GOVERNMENT   COUNCILMEMBER PLACE 2,GOVERNMENT   COUNCILMEMBER PLACE 3,GOVERNMENT   COUNCILMEMBER PLACE 4,GOVERNMENT   COUNCILMEMBER1,GOVERNMENT   COUNCILMEMBER2,GOVERNMENT   COUNCILMEMBER3,GOVERNMENT   COUNCILMEMBERS,GOVERNMENT   D.C. COUNCIL,GOVERNMENT   DELEGATE,GOVERNMENT   DEPUTY CITY MANAGER,GOVERNMENT   DEPUTY MAYOR,GOVERNMENT   FINANCE DIRECTOR,GOVERNMENT   FINANCE DIRECTOR/ TREASURER,GOVERNMENT   FIRE CHIEF,GOVERNMENT   GOVERNING BODY,GOVERNMENT   HOUSE,GOVERNMENT   HOUSES OF DELEGATES,GOVERNMENT   LEGISLATIVE,GOVERNMENT   MANAGER,GOVERNMENT   MAYOR,GOVERNMENT   MAYOR PRO TEM,GOVERNMENT   MAYOR PRO TEMPORE,GOVERNMENT   MAYOR PRO-TEM,GOVERNMENT   MAYOR-PRESIDENT,GOVERNMENT   METRO COUNCIL,GOVERNMENT   MUNICIPAL CLERK,GOVERNMENT   POLICE CHIEF,"GOVERNMENT   PRESIDENT, BOARD OF ALDERMEN",GOVERNMENT   SENATE,GOVERNMENT   STATE ASSEMBLY,GOVERNMENT   STATE ASSEMBLY MEMBERS,GOVERNMENT   STATE HOUSE,GOVERNMENT   STATE SENATE,GOVERNMENT   STATE SENATOR,GOVERNMENT   SUPERVISOR,GOVERNMENT   TEXAS STATE REPRESENTATIVE,GOVERNMENT   TEXAS STATE SENATOR,GOVERNMENT   TOWN CLERK,GOVERNMENT   TOWN MANAGER,GOVERNMENT   TREASURER,GOVERNMENT   TYPE,GOVERNMENT   U. S. REP.,GOVERNMENT   U.S. CONGRESS,GOVERNMENT   U.S. HOUSE,GOVERNMENT   U.S. REP.,GOVERNMENT   U.S. REPRESENTATIVE,GOVERNMENT   U.S. SENATE,GOVERNMENT   UNITED STATES REPRESENTATIVES,GOVERNMENT   VICE MAYOR,GOVERNMENT   VICE-MAYOR,GOVERNMENT   VIRGINIA SENATE,HIGHEST ELEVATION,HIGHEST ELEVATION– NEAR BLUE ISLAND,HIGHWAYS,HISTORIC COLONIES,HISTORIC COLONY,HISTORIC COUNTRIES,HISTORIC EMPIRES,HOME RULE ACT,INCORPORATED,INCORPORATED AS CITY,INCORPORATED AS TOWN,INCORPORATED CITY OF POMPANO BEACH,INCORPORATED CITY OF WEST PALM BEACH,INCORPORATED CITY,INCORPORATED INDEPENDENT CITY,INCORPORATED TOWN OF POMPANO,INCORPORATED TOWN OF WEST PALM BEACH,INCORPORATED TOWN,INCORPORATED VILLAGE,INCORPORATED AS A CITY,INCORPORATED AS A TOWN,INCORPORATED AS A VILLAGE,INCORPORATED TOWN,INCORPORATEDAS DERRYFIELD,INCORPORATEDAS MANCHESTER,"INCORPORATED, CITY","INCORPORATED, TOWN",INCORPORATED1,INCORPORATED2,INCORPORATED:,INCORPORATION,INDEPENDENT CITY,INTERSTATE,INTERSTATE HIGHWAYS,INTERSTATE SPURS,LARGEST BOROUGH BY AREA,LARGEST BOROUGH BY GDP 2015,LARGEST BOROUGH BY POPULATION,LIGHT RAIL,LOGO,LOWEST ELEVATION,LOWEST ELEVATION COLUMBIA RIVER,LOWEST ELEVATION– AT LAKE MICHIGAN,MAJOR AIRPORT,MAJOR HIGHWAYS,MAJOR STATE HIGHWAYS,MAJOR STATE ROADS,MAJOR STATE ROUTES,MARTHASVILLE,METRO,METROPOLITAN AREA,METROPOLITAN STATISTICAL AREA,MISSION,MSA,MUNICIPAL INCORPORATION,MUNICIPALITY,NAMED,NAMED FOR,OFFICIAL TREE,ORGANIZED,OTHER MAIN ROADWAYS,OTHER MAJOR HIGHWAYS,PARISH,PARISHES,PASSENGER RAIL,PLATTED,POPULATION   BALANCE,POPULATION   CHANGE 2011–2014,POPULATION   CITY,POPULATION   CITY AND COUNTY,POPULATION   CITY AND COUNTY SEAT,POPULATION   CITY TOTAL,POPULATION   CONSOLIDATED,POPULATION   CONSOLIDATED CITY-BOROUGH,POPULATION   CONSOLIDATED CITY-COUNTY,POPULATION   CONSOLIDATED CITY-PARISH,POPULATION   CONSOLIDATED CITY–COUNTY,POPULATION   CSA,POPULATION   CSA 2015,POPULATION   CSA 2017,POPULATION   CSA 2018,POPULATION   CSA DENSITY,POPULATION   CSRA,POPULATION   DEMONYM,POPULATION   DENSITY,POPULATION   DENSITY RANK,POPULATION   ESTIMATE 2013,POPULATION   ESTIMATE 2014,POPULATION   ESTIMATE 2015,POPULATION   ESTIMATE 2016,POPULATION   ESTIMATE 2017,POPULATION   ESTIMATE 2018,POPULATION   ESTIMATE 2019,"POPULATION   ESTIMATE APRIL 1, 2019",POPULATION   ETHNICITIES,POPULATION   FEDERAL CAPITAL CITY AND FEDERAL DISTRICT,POPULATION   GMP,POPULATION   HOME RULE MUNICIPALITY,POPULATION   INDEPENDENT CITY,POPULATION   METRO,POPULATION   METRO DENSITY,POPULATION   METROPOLITAN CITY,POPULATION   MSA,POPULATION   MSA 2015,POPULATION   MSA 2017,POPULATION   MSA 2018,POPULATION   RANK,POPULATION   STATE CAPITAL,POPULATION   STATE CAPITAL AND CITY,POPULATION   STATE CAPITAL AND CONSOLIDATED CITY-COUNTY,POPULATION   STATE CAPITAL CITY,POPULATION   SUMMER DST,POPULATION   TOTAL,POPULATION   TOWN,POPULATION   URBAN,POPULATION   URBAN 2010,POPULATION   URBAN DENSITY,POPULATION 2010,PRIMARY AIRPORT,PUBLIC TRANSIT,PUBLIC TRANSPORTATION,PUEBLO,PUEBLO FOUNDED,RAIL,RAILWAY STATION,RAPID TRANSIT,RE-INCORPORATED,RE-INCORPORATED AS CITY,REGION,REGIONAL RAIL,REINCORPORATED,RENAMED,RENAMED EL PASO,RESIDENCE ACT,SEAPORTS,SECONDARY AIRPORT,SETTLED,SETTLED LAKE WORTH COUNTRY SETTLEMENT,SETTLED POMPANO SETTLEMENT,SETTLED TOWN,SETTLED AS,SETTLED AS FRANKLIN,SISTER CITIES,SPHERE OF INFLUENCE,STANDARD OF LIVING    MEDIAN HOME VALUE,STANDARD OF LIVING    MEDIAN HOUSEHOLD INCOME,STANDARD OF LIVING    SUMMER DST,STATE,STATE ROUTES,TERMINUS,TIME ZONE,TOWN LAID OUT,TOWNSHIP,TRANSIT,TREE,U.S. HIGHWAYS,U.S. ROUTE,U.S. STATE,UNINCORPORATED,UNOFFICIALLY INCORPORATED VILLAGE,USDA HARDINESS ZONES,WATERWAYS,WEBSITE,WIKIMEDIA COMMONS,ZIP CODE,ZIP CODE PREFIXES,FEDERAL INFOR MATION PROCESSING STANDARDS|FIPS CODE,AREA CONSOLIDATED CITY-COUNTY,AREA TOTAL
55,,68.4 sq mi (177.2 km2),,,,,,,,,,,,,60.5 sq mi (156.7 km2),,,,,,,,,,,,,,7.9 sq mi (20.5 km2),808,,,,,,,,,,,,,,,,,,, United States, Honolulu,,,,,Honolulu,Honolulan,,19 ft (6 m),,,,,,,,,,,15-17000,,,,,,,,,,,,,,,,,366212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Members 1. Kymberly Pine2. Ernest Y. Martin3. Ikaika Anderson4. Trevor Ozawa5. Ann Kobayashi6. Carol Fukunaga7. Joey Manahan8. Brandon Elefante9. Ron Menor ,,,,,,,,,,,,,,,,,,,,,,,,Kirk Caldwell (D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"April 30, 1907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"337,256 (55th)",,,,,,,,,,,,,,,,"5,791/sq mi (2,236.1/km2)",,,,,,"359,870",,,,,,,,,"953,207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Hawaii,,,UTC−10 (Hawaiian (HST)),,,,,,,,,,,,www.honolulu.gov,,96801–96850,,,,
56,,,,,,,,,,,,,,,27.15 sq mi (70.31 km2),,,,,,,,,,,,,,0.25 sq mi (0.64 km2)  0.90%,"657/714, 949",,,,,,,,,,,,,,,,,,, United States, Orange,,,,,Santa Ana,,,115 ft (35 m),,,,,,,,,,,06-69000,,,,,,,1869,,,,,,,,,,"1652790, 2411814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel A. Pulido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"June 1, 1886",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint Anne,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,311.83/sq mi (4,753.70/km2)",,,,,"334,217",,,,,,,,,,,,,,,,,2nd in Orange County11th in California57th in the United States,,,,,UTC−7 (PDT),"324,528",,,,,,John Wayne International AirportSNA (Major/International),,,,,,,OC Streetcar (under construction),,,,,,,,,,,,,,,,,,,,,, California,  ,,UTC−8 (Pacific),,,,,,,,,,,,santa-ana.org,,"92701–92708, 92711, 92712, 92728, 92735, 92799",,,,27.39 sq mi (70.95 km2)
57,,,,,,,,,,,,,,,81.23 sq mi (210.38 km2),,,,,,,,,,,,,,0.31 sq mi (0.80 km2)  0.37%,951,,,,,"March 5, 1907; 112 years ago (1907-03-05)",,,,,,,,,, (proposed Phase 2),,,, United States, Riverside,,,,,Riverside,,,827 ft (252 m),,,,,,,,,,,06-62000,,,,,,,,,,,,,,,,,"1661315, 2410965",,,,,,,,,,,,,,,,,,,,,Mayor Rusty BaileyMike GardnerAndy MelendrezMichael SoubirousCharles E. Conder Jr.Chris Mac ArthurJim PerrySteve Adams,,Al Zelinka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council-manager,,,,,,,,,,,,,,,,,,,"October 11, 1883; 135 years ago (1883-10-11)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,034.57/sq mi (1,557.79/km2)",,,,,,"327,728",,,,,,,,,,,,,,,,1st in Riverside County12th in California59th in the United States,,,,,UTC−7 (PDT),"303,871",,,,,,San Bernardino International AirportSBD (Major/International),,,,,,,,,,,,,,,,,,,,,,,,,,,,, California, ,,UTC−8 (Pacific),,,,,,,,,,,,riversideca.gov,,"92501–92509, 92513–92519, 92521–92522",,,,81.54 sq mi (211.18 km2)
58,,"503.6 sq mi (1,304 km2)",,,,,,,,,,,,,174.6 sq mi (452 km2),,,,,,,,,,,,,,329.0 sq mi (852 km2),361,,,,,,,,,,,,,,,,,,"Nueces, Kleberg, San Patricio, Aransas", United States,,,,,,Corpus Christi,,,7 ft (2 m),,,,,,,,,,,48-17000,,,,,,,,,,,,,,,,,1333380,,,,,,,,,,,,,,,,,,,,,"Mayor Joe McComb (R)Michael HunterPaulette GuajardoRudy Garza, Jr.Everett RoyBen MolinaRoland BarreraGreg SmithGil Hernandez",,"Samuel ""Keith"" Selman (Interim)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council-manager government|Council-Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Body of Christ,,,,,,,,,,,"305,215",,,,,,,,,"516,793 (87th)",,,,,,,"1,830/sq mi (710/km2)",,,,,,"325,605",,,,,,,,,"442,600 (114th U.S.)",,,,,,,US: 58th,,,,,UTC−5 (CDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Texas,,,UTC−6 (CST),,,,,,,,,,,,www.cctexas.com,,"78401–78402, 78404–78418",,,,
59,Blue Grass AirportLEX (Regional),,,,,,,,,,,,,,284.5 sq mi (736.9 km2),,,,,,,,,,,87.5 sq mi (226.7 km2),,,1.0 sq mi (2.6 km2),859,,,,,,,,,,,,,,,,,,Fayette,United States,,,,,,Lexington,,,978 ft (298 m),,,1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Linda Gorton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"323,780",,,,,,,,,Lexingtonian,"1,042.8/sq mi (364.5/km2)",,,,,,,,,,,,,,,"512,650",,,,,,,US: 60th  Kentucky: 2nd,,,,,UTC−4 (EDT),,,"290,263",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kentucky,,,UTC−5 (EST),,,,,,,,,,,,www.lexingtonky.gov,,"40502–40517, 40522–40524, 40526, 40533, 40536, 40544, 40546, 40550, 40555, 40574–40583, 40588, 40591, 40598",,,285.5 sq mi (739.4 km2),
60,,64.75 sq mi (167.70 km2),,,,,,,,,,,,,61.67 sq mi (159.72 km2),,,,,,,,,,,,,,3.08 sq mi (7.98 km2)  4.76%,209,,,,,,,,,,,,,,,,,,, United States,San Joaquin,,,,,Stockton,,,13 ft (4 m),,,,,,,,,,,06-75000,,,,,,,,,,,,,,,,,"1659872, 2411987",,,,,,,,Susan Eggman (D),,,,,,,,,,,,,Sol JobrackDaniel WrightPaul CanepaSusan LenzChristina FugaziJesus Andrade,,Kurt O. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Tubbs (D),,,,,,,,,,,,,,Cathleen Galgiani (D),,,,,,,City Manager-Council,,,,,,,,,,,,,,,,,,,"July 23, 1850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert F. Stockton,,,,,,,,,,,"291,707",,,,,,,,,,,,,,,,"4,979.52/sq mi (1,922.60/km2)",,,,,,"310,496",,,,,,,,,"726,126",,,,,,,1st in San Joaquin County13th in California63rd in the United States,,,,,UTC−7 (PDT),,,,,,,,,,,,,,,,,San Joaquin Valley,,,,,,,,,,,,,,,,,,, California,,,UTC−8 (Pacific),,,,,,,,,,,,www.stocktongov.com,,"95201–95213, 95215, 95219, 95267, 95269, 95296–95297",,,,
61,,,,,,,,,,,,,,,107.7 sq mi (279.0 km2),,,,,,,,,,,,,,0.0 sq mi (0.0 km2),702 and 725,,,,,,,,,,,,,,,,,,,United States,Clark,,,,,Henderson,,,"1,864 ft (569 m)",,,,,,,,,,,32-31900,,,,,,,1941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richard Derrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Debra March (D),,,,,,,,,,,,,,,,,,,,,Council-manager,,,,,,,,,,,,,,,,,,,"April 16, 1953",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302,539",,,,,,,,,,,,,,,,,,,,,UTC−7 (PDT),"257,729 (US:67th)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nevada,,,UTC−8 (PST),,,,,,,,,,,,www.cityofhenderson.com,,"89002, 89009, 89011, 89012, 89014-89016, 89044, 89052, 89053, 89074, 89077",,,,107.7 sq mi (279.0 km2)
62,,56.18 sq mi (145.50 km2),,,,,,,,,,,,,51.97 sq mi (134.61 km2),,,,,,,,,,,,,,4.20 sq mi (10.88 km2),651,,,,,,,,,,,,,,,,,,, United States,Ramsey,,,,,Saint Paul,,,795 ft (214 m),,,,,,,,,,,27-58000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melvin Carter (DFL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 4, 1854",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Paul the Apostle,,,,,,,,,,,"285,068",,,,,,,,,,,,,,,Saint Paulite,"5,899.51/sq mi (2,277.82/km2)",,,,,,"306,621",,,,,,,,,"3,524,583 (US: 16th)",,,,,,,City: 64th MN: 2nd,,,,,UTC−5 (CDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Minnesota,,,UTC−6 (CST),,,,,,,,,,,,www.stpaul.gov,,55101–55175,,,,
63,St. Louis Lambert International Airport MidAmerica St. Louis Airport,,,,,,,,,,,,,66 sq mi (170 km2),61.9 sq mi (160 km2),"8,458 sq mi (21,910 km2)",,,,,,,,,,"923.6 sq mi (2,392.2 km2)",,,4.1 sq mi (11 km2),314,,,,,,,,,,,,,,,,,,, United States,,,,,,St. Louis,St. Louisan,,466 ft (142 m),,,,,,,,,,,,,,,,,,1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darlene Green (D),,,,,,,,,,,,,,,,,,,,,,,,,Lyda Krewson (D),,,,,,,,Lewis E. Reed  (D),,,,,,,,,,,,,Mayor–council government,,,,,,,,,,,614 ft (187 m),,,,,,,,1822,,,,,,,,,,,,,,,,,,,,,,,,   ,,,,,,,,,,,,,,,,,Greater St. Louis,,,,,,,,Louis IX of France,,,,,,,,,,,,,,,,,,,,"2,911,945 (US: 19th)",,,,,,,"4,985.9/sq mi (1,925.1/km2)",,,,,,"308,626",,,,,,,,"319,294","2,807,338 (US: 20th)",,,,,,,US: 61stMO: 2ndMidwest: 11th,,,,,UTC−5 (CDT),,,"2,150,706 (US: 20th)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Missouri,,,UTC−6 (CST),,,,,,,,,,,Mississippi River,stlouis-mo.gov,," (Almost all of63101-63199) 63101-63141, 63143-63147, 63150-63151, 63155-63158, 63160, 63163-63164, 63166-63167, 63169, 63171, 63177-63180, 63182, 63188, 63190, 63195, 63197-63199 ",,,,
64,,206.01 km2 (79.54 sq mi),,,,,,,,,,,,,201.86 km2 (77.94 sq mi),,,,,,,,,,,,,,4.14 km2 (1.60 sq mi),"513,  937",,,,,,,,,,,,,,,,,,, United States,Hamilton,,,,,Cincinnati,,,147 m (482 ft),,,,,,,,,,,39-15000,,,,,,,,,,,,,,,,,1066650,,,,,,,,,,Cincinnati City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Cranley (D),,,,,,,,,,,,,,,,,,,,,Mayor–council,,,,,,,,,,,,,,,,,,,,,,,,"March 1, 1819",,,,"January 1, 1802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Society of the Cincinnati,,,,,,,,,,,"296,943",,,,,,,,,,,,,,,Cincinnatian,"1,471.0/km2 (3,809.9/sq mi)",,,,,,,"302,601",,,,,,,,"2,137,406 (US: 28th)",,,,,,,US: 65th,,,,,UTC−4 (EDT),,,,,,,,,,,,,,,,,,,,,,,,,1788,,,,,,,,,,, Ohio,,,UTC−5 (EST),,,,,,,,,,,,cincinnati-oh.gov,," ZIP Codes 45201–45209, 45211–45255, 45258, 45262–45264, 45267–45271, 45273–45275, 45277, 45280, 45296, 45298–45299, 45999 ",,,,
65,,58.34 sq mi (151.11 km2),,,,,,,,,,,,,55.38 sq mi (143.42 km2),"5,343 sq mi (13,840 km2)",,,,,,,,,,,,,2.97 sq mi (7.69 km2)  4.8%,"412, 724, 878",,,,,,,,,,,,,,,,,,, United States, Allegheny ,,,,,Pittsburgh,"Pittsburgher, Yinzer",,,,,,,,,,,,    ,42-61000,,,,,,,"November 27, 1758",, George Washington General John Forbes ,,,,,,,,1213644,,,,,,,,,,,,,,,,,,,,, Councilmembers Darlene HarrisTheresa Kail-SmithBruce Kraus (President)Anthony CoghillCorey O'ConnorDaniel LavelleDeborah GrossErika StrassburgerRev. Ricky Burgess ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill Peduto (D),,,,,,,,,,,," Representatives Jake WheatleyDon WalkoSara InnamoratoChelsa WagnerDan FrankelJoseph Preston, Jr.Dan DeasySummer LeeHarry Readshaw ", Wayne D. Fontana (D) Jay Costa (D) Lindsey Williams (D) ,,,,,,,,Mayor-Council,,,Mike Doyle (D),,,,,,,,"1,370 ft (420 m)",,,  New France  Quebec  Province of Pennsylvania ,,,  France  Great Britain ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710 ft (220 m),,,,,,,,,,,,,," April 22, 1794 (Borough) March 18, 1816 (City) ",,,"""The Great Commoner"": Prime Minister William Pitt",,,,,,,,,,,"305,704",,,,,,,,,"2,659,937 (US: 20th)",,,,,,,"5,460.98/sq mi (2,108.49/km2)",,,,,,,"306,803",,,,,$131.3 billion (23rd),,,"2,362,453 (US: 22nd)",,,,,,,US: 66th,,,,,UTC−4 (Eastern Daylight Time),,,"1,775,634 (US: 25th)",,,,,,,,,"Penn StationCapitol Limited, Pennsylvanian",,,,,,,,,,,,,,,,,,,,,,,, Pennsylvania,,,UTC−5 (Eastern Standard Time),,,Port Authority Transit,,,,,,,, Ohio River Monongahela River Allegheny River ,PittsburghPA.gov,," 34 total ZIP codes: 15106, 15120–15121, 15201, 15203–15208, 15210–15222, 15224, 15226–15227, 15230, 15232–15235, 15237, 15239, 15289, 15229 ",,,,
66,,131.8 sq mi (341.4 km2),,,,,,,,,,,,,126.5 sq mi (327.7 km2),,,,,,,,,,,,,,5.3 sq mi (13.7 km2),336,,,,,,,,,,,,,,,,,,, United States,Guilford,,,,,Greensboro,,,897 ft (272 m),,,1808,,,,,,,,37-28000,,,,,,,,,,,,,,,,,1020557,,,,,,,,,,,,,,,,,,,,,,,David Parrish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nancy B. Vaughan (D),,,,,,,,,,,,,,,,,,,,,City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Major General Nathanael Greene,,,,,,,,,,,"269,666 (US:68th)",,,,,,,,,"1,599,477",,,,,,,,,,,,"287,027",,,,,,,,,,,,,"723,801",,,,,,,,,UTC−4 (EDT),,,"311,810 (US: 120th)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, North Carolina,,,UTC−5 (EST),,,,,,,,,,,,www.greensboro-nc.gov,,"27214, 27282, 27301, 27358, 27401, 27402, 27403, 27404, 27405, 27406, 27407, 27408, 27409, 27410, 27411, 27412, 27413, 27415, 27420, 27412, 27429, 27435, 27438, 27455, 27495, 27497, 27498, 27499",,,,
